1,1683993416097,5.640739441
2,1683993416138,9.610325813
2,1683993416194,9.622296333
2,1683993416252,9.62469101
2,1683993416305,9.651026726
2,1683993416374,9.655815125
2,1683993416417,9.643844604
1,1683993416444,5.626373768
1,1683993416514,5.628767967
1,1683993416556,5.628767967
1,1683993416622,5.633556366
1,1683993416663,5.628767967
1,1683993416719,5.631162167
2,1683993416768,9.655815125
2,1683993416839,9.691728592
2,1683993416876,9.641449928
2,1683993416953,9.581595421
2,1683993416991,9.634267807
2,1683993417043,9.677363396
1,1683993417073,5.650316238
1,1683993417124,5.64552784
1,1683993417180,5.64313364
1,1683993417238,5.631162167
1,1683993417297,5.64313364
1,1683993417347,5.652710438
2,1683993417392,9.62469101
2,1683993417457,9.595960617
2,1683993417509,9.617507935
2,1683993417563,9.639056206
2,1683993417616,9.651026726
2,1683993417672,9.665391922
1,1683993417709,5.640739441
1,1683993417772,5.621585369
1,1683993417824,5.635950565
1,1683993417872,5.633556366
1,1683993417926,5.626373768
1,1683993417989,5.628767967
2,1683993418040,9.588777542
2,1683993418103,9.662998199
2,1683993418155,9.744400978
2,1683993418207,9.653421402
2,1683993418266,9.572018623
2,1683993418321,9.63666153
1,1683993418338,5.628767967
1,1683993418400,5.633556366
1,1683993418444,5.621585369
1,1683993418501,5.626373768
1,1683993418558,5.626373768
1,1683993418609,5.638344765
2,1683993418670,9.615114212
2,1683993418721,9.593565941
2,1683993418774,9.615114212
2,1683993418834,9.567230225
2,1683993418897,9.54807663
2,1683993418941,9.572018623
1,1683993418961,5.628767967
1,1683993419016,5.628767967
1,1683993419072,5.631162167
1,1683993419135,5.64313364
1,1683993419183,5.633556366
1,1683993419239,5.626373768
2,1683993419291,9.593565941
2,1683993419351,9.641449928
2,1683993419404,9.662998199
2,1683993419455,9.679757118
2,1683993419516,9.689333916
2,1683993419573,9.651026726
1,1683993419594,5.635950565
1,1683993419645,5.640739441
1,1683993419702,5.64313364
1,1683993419759,5.635950565
1,1683993419816,5.64313364
1,1683993419868,5.64313364
2,1683993419920,9.593565941
2,1683993419975,9.655815125
2,1683993420032,9.607931137
2,1683993420095,9.63666153
2,1683993420138,9.615114212
2,1683993420203,9.572018623
1,1683993420222,5.633556366
1,1683993420281,5.64313364
1,1683993420328,5.633556366
1,1683993420384,5.631162167
1,1683993420437,5.633556366
1,1683993420493,5.628767967
2,1683993420545,9.655815125
2,1683993420603,9.639056206
2,1683993420675,9.63666153
2,1683993420716,9.607931137
2,1683993420770,9.610325813
2,1683993420829,9.651026726
1,1683993420856,5.635950565
1,1683993420914,5.61919117
1,1683993420965,5.623979568
1,1683993421021,5.635950565
1,1683993421077,5.633556366
1,1683993421135,5.628767967
2,1683993421170,9.646238327
2,1683993421224,9.627084732
2,1683993421284,9.665391922
2,1683993421341,9.658209801
2,1683993421391,9.58638382
2,1683993421450,9.610325813
1,1683993421484,5.631162167
1,1683993421547,5.628767967
1,1683993421596,5.64552784
1,1683993421656,5.640739441
1,1683993421708,5.638344765
1,1683993421761,5.628767967
2,1683993421805,9.581595421
2,1683993421851,9.59835434
2,1683993421911,9.591172218
2,1683993421963,9.550470352
2,1683993422018,9.540893555
2,1683993422073,9.581595421
1,1683993422107,5.626373768
1,1683993422163,5.628767967
1,1683993422224,5.631162167
1,1683993422273,5.633556366
1,1683993422329,5.640739441
1,1683993422384,5.631162167
2,1683993422437,9.593565941
2,1683993422490,9.667786598
2,1683993422547,9.684545517
2,1683993422639,9.634267807
2,1683993422655,9.607931137
2,1683993422714,9.619902611
1,1683993422746,5.635950565
1,1683993422806,5.631162167
1,1683993422843,5.635950565
1,1683993422905,5.626373768
1,1683993422978,5.628767967
1,1683993423016,5.638344765
2,1683993423074,9.634267807
2,1683993423131,9.591172218
2,1683993423202,9.605537415
2,1683993423250,9.672574997
2,1683993423295,9.643844604
1,1683993423373,5.64552784
1,1683993423422,5.635950565
1,1683993423481,5.635950565
1,1683993423540,5.64552784
1,1683993423592,5.638344765
2,1683993423648,9.610325813
2,1683993423703,9.605537415
2,1683993423754,9.622296333
2,1683993423811,9.653421402
2,1683993423870,9.670180321
2,1683993423934,9.651026726
1,1683993423947,5.631162167
1,1683993424011,5.628767967
1,1683993424068,5.633556366
1,1683993424114,5.626373768
1,1683993424170,5.623979568
1,1683993424224,5.631162167
2,1683993424285,9.641449928
2,1683993424350,9.619902611
2,1683993424399,9.615114212
2,1683993424452,9.639056206
2,1683993424507,9.651026726
1,1683993424580,5.635950565
1,1683993424629,5.635950565
1,1683993424686,5.633556366
1,1683993424742,5.626373768
1,1683993424798,5.623979568
1,1683993424855,5.621585369
2,1683993424868,9.627084732
2,1683993424930,9.59835434
2,1683993424982,9.588777542
2,1683993425035,9.595960617
2,1683993425093,9.550470352
2,1683993425149,9.550470352
1,1683993425207,5.633556366
1,1683993425261,5.64552784
1,1683993425318,5.64313364
1,1683993425385,5.640739441
1,1683993425426,5.635950565
2,1683993425491,9.579200745
2,1683993425556,9.615114212
2,1683993425602,9.641449928
2,1683993425660,9.670180321
2,1683993425715,9.660603523
2,1683993425770,9.634267807
1,1683993425790,5.638344765
1,1683993425842,5.61919117
1,1683993425898,5.61919117
1,1683993425955,5.626373768
1,1683993426009,5.628767967
1,1683993426063,5.633556366
2,1683993426115,9.576807022
2,1683993426185,9.610325813
2,1683993426230,9.63666153
2,1683993426296,9.653421402
2,1683993426336,9.612719536
2,1683993426394,9.629479408
1,1683993426414,5.635950565
1,1683993426472,5.633556366
1,1683993426526,5.640739441
1,1683993426580,5.633556366
1,1683993426641,5.628767967
1,1683993426689,5.626373768
2,1683993426758,9.583989143
2,1683993426815,9.591172218
2,1683993426855,9.634267807
