1,1683993468570,5.647922039
2,1683993468605,9.823410034
2,1683993468668,9.787496567
2,1683993468714,9.749189377
2,1683993468770,9.825803757
2,1683993468830,9.902418137
2,1683993468884,9.962273598
1,1683993468926,5.638344765
1,1683993468974,5.640739441
1,1683993469033,5.626373768
1,1683993469084,5.623979568
1,1683993469140,5.623979568
1,1683993469199,5.61679697
2,1683993469231,9.552865028
2,1683993469278,9.569623947
2,1683993469339,9.557653427
2,1683993469392,9.507374763
2,1683993469443,9.464279175
2,1683993469499,9.435548782
1,1683993469551,5.628767967
1,1683993469610,5.64552784
1,1683993469663,5.635950565
1,1683993469719,5.64313364
1,1683993469775,5.650316238
1,1683993469838,5.652710438
2,1683993469858,9.679757118
2,1683993469929,9.701305389
2,1683993469964,9.694122314
2,1683993470020,9.667786598
2,1683993470076,9.689333916
2,1683993470131,9.737217903
1,1683993470185,5.647922039
1,1683993470244,5.650316238
1,1683993470301,5.640739441
1,1683993470352,5.64552784
1,1683993470418,5.650316238
1,1683993470477,5.64313364
2,1683993470490,9.892841339
2,1683993470549,9.892841339
2,1683993470604,9.83777523
2,1683993470658,9.789890289
2,1683993470733,9.787496567
2,1683993470770,9.794678688
1,1683993470818,5.61919117
1,1683993470886,5.623979568
1,1683993470927,5.631162167
1,1683993470980,5.626373768
1,1683993471059,5.633556366
1,1683993471089,5.635950565
2,1683993471126,9.39484787
2,1683993471186,9.35654068
2,1683993471234,9.327810287
2,1683993471291,9.358934402
2,1683993471350,9.390059471
2,1683993471401,9.425971985
1,1683993471448,5.671864033
1,1683993471500,5.657498837
1,1683993471557,5.657498837
1,1683993471608,5.647922039
1,1683993471669,5.647922039
1,1683993471723,5.64313364
2,1683993471764,9.828198433
2,1683993471819,9.832986832
2,1683993471874,9.804255486
2,1683993471933,9.818621635
2,1683993471996,9.830592155
2,1683993472041,9.801861763
1,1683993472080,5.633556366
1,1683993472132,5.628767967
1,1683993472187,5.633556366
1,1683993472256,5.633556366
1,1683993472293,5.631162167
1,1683993472356,5.638344765
2,1683993472402,9.706093788
2,1683993472450,9.725247383
2,1683993472506,9.718064308
2,1683993472559,9.720458984
2,1683993472623,9.691728592
2,1683993472685,9.665391922
1,1683993472704,5.628767967
1,1683993472764,5.638344765
1,1683993472813,5.647922039
1,1683993472870,5.652710438
1,1683993472927,5.64313364
1,1683993472987,5.640739441
2,1683993473028,9.516951561
2,1683993473103,9.514557838
2,1683993473138,9.473855972
2,1683993473191,9.516951561
2,1683993473244,9.562441826
2,1683993473306,9.639056206
1,1683993473331,5.659893036
1,1683993473387,5.638344765
1,1683993473447,5.659893036
1,1683993473499,5.64552784
1,1683993473552,5.64313364
1,1683993473619,5.633556366
2,1683993473657,9.87608242
2,1683993473701,9.880870819
2,1683993473758,9.813833237
2,1683993473810,9.761159897
2,1683993473867,9.732429504
2,1683993473926,9.686940193
1,1683993473958,5.640739441
1,1683993474014,5.633556366
1,1683993474075,5.635950565
1,1683993474122,5.64313364
1,1683993474176,5.64552784
1,1683993474237,5.655104637
2,1683993474282,9.485827446
2,1683993474342,9.469067574
2,1683993474392,9.495404243
2,1683993474453,9.512163162
2,1683993474510,9.569623947
2,1683993474561,9.615114212
1,1683993474585,5.64313364
1,1683993474652,5.64313364
1,1683993474700,5.638344765
1,1683993474752,5.64313364
1,1683993474820,5.64552784
1,1683993474862,5.64552784
2,1683993474925,9.732429504
2,1683993474991,9.732429504
2,1683993475051,9.701305389
2,1683993475096,9.682151794
2,1683993475145,9.686940193
1,1683993475219,5.623979568
1,1683993475269,5.633556366
1,1683993475324,5.623979568
1,1683993475386,5.631162167
1,1683993475433,5.621585369
2,1683993475490,9.804255486
2,1683993475557,9.710882187
2,1683993475610,9.615114212
2,1683993475657,9.591172218
2,1683993475711,9.694122314
2,1683993475776,9.744400978
1,1683993475789,5.628767967
1,1683993475843,5.631162167
1,1683993475910,5.657498837
1,1683993475956,5.650316238
1,1683993476018,5.650316238
1,1683993476081,5.647922039
2,1683993476110,9.485827446
2,1683993476167,9.576807022
2,1683993476224,9.686940193
2,1683993476278,9.751583099
2,1683993476332,9.732429504
2,1683993476388,9.706093788
1,1683993476421,5.659893036
1,1683993476476,5.647922039
1,1683993476530,5.64552784
1,1683993476584,5.64313364
1,1683993476639,5.640739441
1,1683993476699,5.64552784
2,1683993476753,9.768342972
2,1683993476818,9.713275909
2,1683993476858,9.634267807
2,1683993476918,9.581595421
2,1683993476970,9.63666153
2,1683993477035,9.665391922
1,1683993477053,5.635950565
1,1683993477103,5.633556366
1,1683993477160,5.635950565
1,1683993477222,5.61919117
1,1683993477271,5.640739441
1,1683993477329,5.638344765
2,1683993477374,9.550470352
2,1683993477429,9.538499832
2,1683993477486,9.54807663
2,1683993477538,9.610325813
