mqtt.js:7,{1:,0,,2:,1,,3:,2,,4:,3,,5:,4,,6:,5}
favicon.ico:1,,,,,GET,http://localhost:8000/favicon.ico,404,(File,not,found)
1,1683992856322,5.676652431
2,1683992856358,15.26303577
2,1683992856417,15.09065342
2,1683992856469,15.04995155
2,1683992856525,14.47773743
2,1683992856580,13.81454372
2,1683992856636,13.01727486
1,1683992856694,5.64313364
1,1683992856734,5.671864033
1,1683992856791,5.669469833
1,1683992856853,5.652710438
1,1683992856900,5.647922039
1,1683992856957,5.662287235
2,1683992856994,8.118738174
2,1683992857058,7.455543995
2,1683992857101,7.201758862
2,1683992857152,7.038952827
2,1683992857223,6.91445446
2,1683992857265,6.864176273
1,1683992857323,5.662287235
1,1683992857365,5.655104637
1,1683992857421,5.667075634
1,1683992857490,5.671864033
1,1683992857533,5.659893036
1,1683992857590,5.659893036
2,1683992857626,11.29105568
2,1683992857681,12.2750721
2,1683992857738,13.13698483
2,1683992857792,13.6062479
2,1683992857845,14.4897089
2,1683992857900,14.74110031
1,1683992857944,5.659893036
1,1683992858002,5.674258232
1,1683992858058,5.676652431
1,1683992858112,5.676652431
1,1683992858176,5.671864033
1,1683992858224,5.662287235
2,1683992858243,13.28303146
2,1683992858305,12.85686302
2,1683992858355,11.8824234
2,1683992858408,11.34133339
2,1683992858466,9.928754807
2,1683992858522,9.504981041
1,1683992858581,5.64313364
1,1683992858641,5.662287235
1,1683992858695,5.664681435
1,1683992858748,5.664681435
1,1683992858807,5.671864033
1,1683992858866,5.667075634
2,1683992858880,7.242460251
2,1683992858942,7.498639584
2,1683992858990,8.216899872
2,1683992859048,8.947132111
2,1683992859101,9.813833237
2,1683992859158,10.43153667
1,1683992859220,5.674258232
1,1683992859273,5.669469833
1,1683992859330,5.667075634
1,1683992859386,5.671864033
1,1683992859437,5.664681435
2,1683992859505,14.87517548
2,1683992859569,14.97573185
2,1683992859617,15.14093113
2,1683992859680,14.94700146
2,1683992859732,14.23592377
1,1683992859790,5.662287235
1,1683992859845,5.659893036
1,1683992859901,5.669469833
1,1683992859969,5.650316238
1,1683992860017,5.664681435
1,1683992860072,5.667075634
2,1683992860099,8.846575737
2,1683992860177,8.403648376
2,1683992860208,7.84340477
2,1683992860268,7.501033783
2,1683992860321,7.192182064
2,1683992860376,6.979097843
1,1683992860422,5.664681435
1,1683992860477,5.662287235
1,1683992860529,5.652710438
1,1683992860593,5.674258232
1,1683992860640,5.662287235
1,1683992860705,5.669469833
2,1683992860732,10.04846478
2,1683992860793,10.9055891
2,1683992860842,11.79144382
2,1683992860902,12.62223148
2,1683992860954,13.40274143
2,1683992861012,13.95819569
1,1683992861057,5.659893036
1,1683992861113,5.659893036
1,1683992861176,5.659893036
1,1683992861227,5.664681435
1,1683992861279,5.669469833
1,1683992861346,5.659893036
2,1683992861371,13.84566879
2,1683992861440,12.86643982
2,1683992861486,12.2846489
2,1683992861549,11.42991924
2,1683992861598,10.82897472
2,1683992861652,9.83777523
1,1683992861689,5.669469833
1,1683992861768,5.657498837
1,1683992861798,5.659893036
1,1683992861855,5.667075634
1,1683992861907,5.662287235
1,1683992861961,5.662287235
2,1683992862004,7.240066051
2,1683992862066,7.28555584
2,1683992862114,7.422025204
2,1683992862170,8.015787125
2,1683992862228,8.628703117
2,1683992862279,9.057265282
1,1683992862316,5.652710438
1,1683992862377,5.659893036
1,1683992862423,5.669469833
1,1683992862482,5.657498837
1,1683992862535,5.659893036
1,1683992862590,5.676652431
2,1683992862632,14.5040741
2,1683992862688,14.93981838
2,1683992862740,14.98291397
2,1683992862799,14.91348267
2,1683992862851,15.11220074
2,1683992862908,14.32929707
1,1683992862936,5.676652431
1,1683992862990,5.659893036
1,1683992863051,5.664681435
1,1683992863102,5.655104637
1,1683992863155,5.657498837
1,1683992863211,5.659893036
2,1683992863260,9.294290543
2,1683992863319,8.614337921
2,1683992863366,8.145073891
2,1683992863421,7.601590633
2,1683992863483,7.290344238
2,1683992863532,7.046135426
1,1683992863566,5.662287235
1,1683992863613,5.650316238
1,1683992863669,5.647922039
1,1683992863723,5.657498837
1,1683992863777,5.655104637
1,1683992863832,5.662287235
2,1683992863891,9.576807022
2,1683992863941,10.56082344
2,1683992863997,11.32936287
2,1683992864063,12.22479343
2,1683992864104,13.09388924
2,1683992864182,13.6254015
1,1683992864203,5.671864033
1,1683992864262,5.669469833
1,1683992864317,5.674258232
1,1683992864367,5.671864033
1,1683992864426,5.662287235
1,1683992864478,5.664681435
2,1683992864519,14.10424232
2,1683992864581,13.541605
2,1683992864633,12.75630665
2,1683992864689,12.04522896
