1,1683993217383,5.621585369
1,1683993217442,5.631162167
1,1683993217495,5.64313364
1,1683993217548,5.674258232
2,1683993217600,11.12585545
2,1683993217661,11.34851646
2,1683993217706,11.75792408
2,1683993217762,12.01171017
2,1683993217824,12.06198788
2,1683993217873,12.03804588
1,1683993217911,5.803544998
1,1683993217971,5.779603004
1,1683993218021,5.770026207
1,1683993218083,5.781997204
1,1683993218140,5.772420406
1,1683993218185,5.75805521
2,1683993218222,10.41477776
2,1683993218282,10.01494598
2,1683993218341,9.694122314
2,1683993218393,9.284713745
2,1683993218443,8.987833023
2,1683993218500,8.774748802
1,1683993218540,5.585672379
1,1683993218600,5.58088398
1,1683993218661,5.583278179
1,1683993218709,5.57848978
1,1683993218765,5.58088398
1,1683993218817,5.583278179
2,1683993218843,8.626308441
2,1683993218901,9.016563416
2,1683993218957,9.497797966
2,1683993219009,10.07719517
2,1683993219069,10.48181534
2,1683993219125,10.9103775
1,1683993219206,5.691017628
1,1683993219237,5.724536419
1,1683993219308,5.748478413
1,1683993219347,5.750872612
1,1683993219416,5.781997204
2,1683993219490,12.04283428
2,1683993219541,11.83693314
2,1683993219601,11.72201157
2,1683993219651,11.50413895
2,1683993219718,11.08275986
1,1683993219762,5.753266811
1,1683993219811,5.734113216
1,1683993219867,5.710171223
1,1683993219927,5.693411827
1,1683993219979,5.676652431
1,1683993220033,5.659893036
2,1683993220061,8.595184326
2,1683993220127,8.556877136
2,1683993220173,8.291120529
2,1683993220226,8.511386871
2,1683993220284,8.391676903
2,1683993220341,8.868123055
1,1683993220377,5.621585369
1,1683993220455,5.600037575
1,1683993220492,5.602431774
1,1683993220549,5.626373768
1,1683993220600,5.674258232
1,1683993220658,5.700594425
2,1683993220697,11.06839466
2,1683993220758,11.3030262
2,1683993220817,11.55441761
2,1683993220861,11.84890461
2,1683993220916,12.10508347
2,1683993220972,12.21282291
1,1683993221011,5.75805521
1,1683993221063,5.765237808
1,1683993221119,5.793968201
1,1683993221174,5.815515995
1,1683993221230,5.786785603
1,1683993221285,5.743690014
2,1683993221331,10.38365269
2,1683993221391,10.05804157
2,1683993221467,9.701305389
2,1683993221502,9.306262016
2,1683993221558,9.014169693
2,1683993221607,8.611943245
1,1683993221638,5.597643375
1,1683993221695,5.595249176
1,1683993221750,5.583278179
1,1683993221802,5.573701382
1,1683993221873,5.566518784
1,1683993221911,5.571307182
2,1683993221957,8.583212852
2,1683993222009,8.947132111
2,1683993222071,9.437943459
2,1683993222125,9.866505623
2,1683993222176,10.50336266
2,1683993222236,10.80982113
