2,1683993349416,9.579200745
2,1683993349474,9.610325813
2,1683993349527,9.564835548
2,1683993349586,9.595960617
2,1683993349640,9.682151794
2,1683993349692,9.414001465
1,1683993349754,5.647922039
1,1683993349813,5.64552784
1,1683993349865,5.650316238
1,1683993349922,5.64552784
1,1683993349975,5.638344765
1,1683993350036,5.635950565
2,1683993350048,9.610325813
2,1683993350104,9.58638382
2,1683993350172,9.660603523
2,1683993350225,9.662998199
2,1683993350273,9.593565941
2,1683993350326,9.569623947
1,1683993350372,5.64313364
1,1683993350429,5.631162167
1,1683993350485,5.64552784
1,1683993350538,5.640739441
1,1683993350602,5.640739441
1,1683993350649,5.631162167
2,1683993350667,9.595960617
2,1683993350726,9.591172218
2,1683993350782,9.603142738
2,1683993350834,9.603142738
2,1683993350891,9.562441826
2,1683993350942,9.514557838
1,1683993351005,5.657498837
1,1683993351060,5.623979568
1,1683993351109,5.631162167
1,1683993351168,5.626373768
1,1683993351222,5.655104637
1,1683993351275,5.662287235
2,1683993351313,9.50976944
2,1683993351369,9.588777542
2,1683993351424,9.495404243
2,1683993351476,9.370905876
2,1683993351544,9.682151794
2,1683993351590,9.665391922
1,1683993351623,5.64313364
1,1683993351684,5.671864033
1,1683993351735,5.650316238
1,1683993351786,5.664681435
1,1683993351842,5.614402771
1,1683993351901,5.623979568
2,1683993351956,9.593565941
2,1683993352014,9.62469101
2,1683993352066,9.502586365
2,1683993352126,8.882488251
2,1683993352173,9.459490776
2,1683993352232,9.466673851
1,1683993352267,5.638344765
1,1683993352321,5.566518784
1,1683993352374,5.583278179
1,1683993352434,5.554547787
1,1683993352502,5.597643375
1,1683993352540,5.585672379
2,1683993352580,9.787496567
2,1683993352648,8.494627953
2,1683993352693,7.738059998
2,1683993352747,7.862558365
2,1683993352811,9.052476883
2,1683993352857,9.533711433
1,1683993352902,5.564124584
1,1683993352960,5.525817394
1,1683993353010,5.554547787
1,1683993353076,5.602431774
1,1683993353137,5.638344765
1,1683993353174,5.647922039
2,1683993353215,9.0740242
2,1683993353269,9.311050415
2,1683993353328,9.533711433
2,1683993353387,9.770736694
2,1683993353435,10.23521233
2,1683993353487,10.56800652
1,1683993353535,5.822698593
1,1683993353593,5.832275391
1,1683993353645,5.801150799
1,1683993353700,5.832275391
1,1683993353752,5.803544998
1,1683993353808,5.786785603
2,1683993353869,10.85770512
2,1683993353902,10.41956615
2,1683993353956,10.08677197
2,1683993354010,10.27112484
2,1683993354072,10.01733971
2,1683993354119,8.729259491
1,1683993354178,5.61919117
1,1683993354228,5.590460777
1,1683993354283,5.583278179
1,1683993354336,5.566518784
1,1683993354401,5.554547787
1,1683993354446,5.58088398
2,1683993354474,7.649474621
2,1683993354527,8.152256966
2,1683993354585,8.415618896
2,1683993354643,8.671798706
2,1683993354695,8.59278965
2,1683993354744,8.769960403
1,1683993354804,5.691017628
1,1683993354850,5.71974802
1,1683993354904,5.746084213
1,1683993354965,5.770026207
1,1683993355015,5.7963624
1,1683993355071,5.803544998
2,1683993355108,12.69884586
2,1683993355166,12.8544693
2,1683993355217,13.517663
2,1683993355272,13.54639339
2,1683993355328,13.34288597
2,1683993355383,12.9382658
1,1683993355427,5.753266811
1,1683993355501,5.724536419
1,1683993355533,5.691017628
1,1683993355591,5.671864033
1,1683993355645,5.64313364
1,1683993355701,5.607220173
2,1683993355738,9.52173996
2,1683993355800,9.117119789
2,1683993355853,8.528146744
2,1683993355906,8.044517517
2,1683993355960,8.039729118
2,1683993356020,8.537723541
1,1683993356068,5.544970989
1,1683993356128,5.552153587
1,1683993356167,5.585672379
1,1683993356226,5.595249176
1,1683993356278,5.607220173
1,1683993356333,5.631162167
2,1683993356377,10.08198357
2,1683993356440,10.42914295
2,1683993356486,10.11789608
2,1683993356541,9.87608242
2,1683993356603,9.835380554
2,1683993356651,10.16338634
1,1683993356685,5.784391403
1,1683993356742,5.789179802
1,1683993356794,5.789179802
1,1683993356851,5.801150799
1,1683993356906,5.793968201
1,1683993356965,5.760449409
2,1683993357014,11.18092155
2,1683993357069,11.27190113
2,1683993357130,11.01572227
2,1683993357171,9.337387085
2,1683993357238,8.456320763
2,1683993357283,7.630321026
1,1683993357319,5.607220173
1,1683993357387,5.585672379
1,1683993357433,5.597643375
1,1683993357493,5.576095581
1,1683993357543,5.568912983
1,1683993357601,5.58088398
2,1683993357644,8.018181801
2,1683993357711,7.836222172
2,1683993357750,7.908048153
2,1683993357819,8.176198959
2,1683993357860,8.346187592
2,1683993357917,8.853757858
1,1683993357956,5.705382824
1,1683993358008,5.736507416
1,1683993358065,5.770026207
1,1683993358129,5.801150799
1,1683993358192,5.813121796
1,1683993358245,5.832275391
2,1683993358259,12.61983681
2,1683993358316,13.12022495
2,1683993358372,13.54639339
2,1683993358432,13.76187134
2,1683993358482,13.75947762
2,1683993358536,13.88158131
1,1683993358584,5.801150799
1,1683993358638,5.710171223
1,1683993358693,5.676652431
1,1683993358749,5.628767967
1,1683993358803,5.671864033
1,1683993358862,5.662287235
2,1683993358894,9.284713745
2,1683993358951,8.801085472
2,1683993359003,8.446743965
2,1683993359060,7.987056732
2,1683993359113,7.584830761
2,1683993359168,8.267178535
1,1683993359216,5.54257679
1,1683993359273,5.535394192
1,1683993359327,5.554547787
1,1683993359383,5.57848978
1,1683993359435,5.612008572
1,1683993359500,5.652710438
2,1683993359530,9.931148529
2,1683993359582,9.933543205
2,1683993359646,9.844957352
2,1683993359711,10.11550236
2,1683993359754,10.94868469
2,1683993359810,11.48019695
1,1683993359842,5.868188381
1,1683993359910,5.868188381
1,1683993359953,5.880159378
1,1683993360007,5.863399982
1,1683993360061,5.853823185
1,1683993360116,5.820304394
2,1683993360155,11.49456215
2,1683993360235,11.45386124
2,1683993360264,11.27190113
2,1683993360322,10.85052204
2,1683993360374,10.06761837
2,1683993360434,9.136273384
1,1683993360468,5.609614372
1,1683993360523,5.57848978
1,1683993360578,5.556941986
1,1683993360633,5.535394192
1,1683993360688,5.547365189
1,1683993360743,5.544970989
2,1683993360780,7.469909191
2,1683993360837,8.042123795
2,1683993360899,8.188169479
2,1683993360949,8.046912193
2,1683993361004,7.888894558
2,1683993361058,8.4012537
1,1683993361093,5.710171223
1,1683993361149,5.750872612
1,1683993361204,5.793968201
1,1683993361267,5.801150799
1,1683993361319,5.827486992
1,1683993361369,5.853823185
2,1683993361414,13.07234097
2,1683993361468,13.96298409
2,1683993361528,14.74349403
2,1683993361589,14.23352909
2,1683993361634,13.73553562
2,1683993361688,13.96777248
1,1683993361723,5.817910194
1,1683993361778,5.7963624
1,1683993361838,5.731719017
1,1683993361893,5.729324818
1,1683993361945,5.650316238
1,1683993361999,5.592854977
2,1683993362055,9.689333916
2,1683993362117,8.506598473
2,1683993362168,8.346187592
2,1683993362217,8.513781548
2,1683993362272,8.813055992
2,1683993362340,8.578424454
1,1683993362382,5.516240597
1,1683993362422,5.528211594
1,1683993362470,5.547365189
1,1683993362531,5.568912983
1,1683993362585,5.592854977
1,1683993362651,5.635950565
1,1683993362694,5.688623428
2,1683993362732,9.054870605
2,1683993362818,9.737217903
2,1683993362847,10.39083576
2,1683993362901,11.13543224
2,1683993362952,11.78426075
2,1683993363009,12.52885723
1,1683993363043,5.892130375
1,1683993363109,5.896918774
1,1683993363165,5.882553577
1,1683993363208,5.861005783
1,1683993363264,5.827486992
1,1683993363320,5.7963624
2,1683993363356,13.07234097
2,1683993363413,12.5695591
2,1683993363476,11.63821411
2,1683993363527,10.9151659
2,1683993363575,10.18972206
2,1683993363635,9.593565941
1,1683993363676,5.585672379
1,1683993363735,5.547365189
1,1683993363781,5.523423195
1,1683993363837,5.523423195
1,1683993363894,5.511452198
1,1683993363949,5.521028996
2,1683993363987,6.852205276
2,1683993364041,6.981492043
2,1683993364098,7.422025204
2,1683993364160,7.864952564
2,1683993364216,8.133103371
2,1683993364273,8.59278965
1,1683993364289,5.731719017
1,1683993364344,5.784391403
1,1683993364403,5.839457989
1,1683993364465,5.87297678
1,1683993364512,5.899312973
1,1683993364567,5.906495571
2,1683993364626,14.66927338
2,1683993364690,15.39232254
2,1683993364736,15.90947056
2,1683993364791,16.06748772
2,1683993364846,15.38753414
2,1683993364914,15.16487312
1,1683993364926,5.798756599
1,1683993364982,5.736507416
