mqtt.js:7 {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5}
 6 1684347531659 {id: '6', acc_x: -23.75527, acc_y: -9.792284966, acc_z: -0.804451764, rot_x: 0.056490045, …}
 5 1684347531688 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347531715 {id: '6', acc_x: -23.76005745, acc_y: -9.797073364, acc_z: -0.802057564, rot_x: 0.057822358, …}
 4 1684347531737 {id: '4', acc_x: 37.31363297, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 6 1684347531769 {id: '6', acc_x: -23.75287437, acc_y: -9.797073364, acc_z: -0.809240162, rot_x: 0.058621746, …}
 4 1684347531790 {id: '4', acc_x: 37.64403152, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128434911, …}
 6 1684347531838 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.806845963, rot_x: 0.05808882, …}
 3 1684347531838 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347531882 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347531883 {id: '6', acc_x: -23.76963425, acc_y: -9.801861763, acc_z: -0.787692368, rot_x: 0.055157732, …}
 6 1684347531934 {id: '6', acc_x: -23.7648468, acc_y: -9.806650162, acc_z: -0.802057564, rot_x: 0.052759573, …}
 3 1684347531935 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347531958 {id: '1', acc_x: 28.99378204, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.11298009, …}
 6 1684347531992 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.053825419, …}
 2 1684347531998 {id: '2', acc_x: 0.035913024, acc_y: 0.308852017, acc_z: 9.591172218, rot_x: -0.026379786, …}
 5 1684347532036 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347532046 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.792480767, rot_x: 0.055157732, …}
 5 1684347532098 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347532099 {id: '6', acc_x: -23.74569321, acc_y: -9.801861763, acc_z: -0.792480767, rot_x: 0.056490045, …}
 4 1684347532140 {id: '4', acc_x: 37.37348938, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 6 1684347532161 {id: '6', acc_x: -23.76245117, acc_y: -9.804255486, acc_z: -0.806845963, rot_x: 0.055424199, …}
 4 1684347532188 {id: '4', acc_x: 37.58178329, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127102599, …}
 6 1684347532214 {id: '6', acc_x: -23.76724052, acc_y: -9.804255486, acc_z: -0.806845963, rot_x: 0.053292494, …}
 4 1684347532248 {id: '4', acc_x: 37.80205154, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128168449, …}
 6 1684347532266 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.811634362, rot_x: 0.052759573, …}
 3 1684347532280 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347532313 {id: '1', acc_x: 28.97462845, acc_y: -78.45320129, acc_z: 4.213795185, rot_x: 0.112180702, …}
 6 1684347532322 {id: '6', acc_x: -23.7648468, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.053292494, …}
 2 1684347532346 {id: '2', acc_x: 0.062249243, acc_y: 0.323217243, acc_z: 9.567230225, rot_x: -0.022116385, …}
 6 1684347532376 {id: '6', acc_x: -23.76005745, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.053292494, …}
 2 1684347532395 {id: '2', acc_x: 0.055066638, acc_y: 0.318428814, acc_z: 9.576807022, rot_x: -0.014655436, …}
 6 1684347532430 {id: '6', acc_x: -23.75766373, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.05249311, …}
 5 1684347532441 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347532488 {id: '6', acc_x: -23.76724052, acc_y: -9.804255486, acc_z: -0.814028561, rot_x: 0.051960181, …}
 5 1684347532490 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347532543 {id: '6', acc_x: -23.77681732, acc_y: -9.797073364, acc_z: -0.806845963, rot_x: 0.050894335, …}
 5 1684347532566 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347532694 {id: '6', acc_x: -23.76724052, acc_y: -9.787496567, acc_z: -0.811634362, rot_x: 0.051160797, …}
 5 1684347532841 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347532841 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347532841 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347532841 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347533104 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.051960181, …}
 6 1684347533104 {id: '6', acc_x: -23.76245117, acc_y: -9.787496567, acc_z: -0.809240162, rot_x: 0.053825419, …}
 6 1684347533104 {id: '6', acc_x: -23.7648468, acc_y: -9.797073364, acc_z: -0.802057564, rot_x: 0.053558957, …}
 6 1684347533104 {id: '6', acc_x: -23.76963425, acc_y: -9.794678688, acc_z: -0.809240162, rot_x: 0.053026035, …}
 6 1684347533105 {id: '6', acc_x: -23.76963425, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.052759573, …}
 6 1684347533105 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.787692368, rot_x: 0.052759573, …}
 6 1684347533105 {id: '6', acc_x: -23.76724052, acc_y: -9.801861763, acc_z: -0.792480767, rot_x: 0.052759573, …}
 6 1684347533105 {id: '6', acc_x: -23.76724052, acc_y: -9.801861763, acc_z: -0.797269166, rot_x: 0.053026035, …}
 6 1684347533105 {id: '6', acc_x: -23.77202797, acc_y: -9.789890289, acc_z: -0.809240162, rot_x: 0.053026035, …}
 4 1684347533105 {id: '4', acc_x: 38.26413345, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 3 1684347533120 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347533287 {id: '6', acc_x: -23.76724052, acc_y: -9.782708168, acc_z: -0.802057564, rot_x: 0.053558957, …}
 3 1684347533288 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347533454 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.055157732, …}
 6 1684347533455 {id: '6', acc_x: -23.76963425, acc_y: -9.785101891, acc_z: -0.799663365, rot_x: 0.05595712, …}
 6 1684347533455 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.792480767, rot_x: 0.056490045, …}
 6 1684347533455 {id: '6', acc_x: -23.7648468, acc_y: -9.797073364, acc_z: -0.802057564, rot_x: 0.055157732, …}
 3 1684347533455 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347533455 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347533455 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347533711 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.809240162, rot_x: 0.053825419, …}
 6 1684347533711 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.054358348, …}
 6 1684347533711 {id: '6', acc_x: -23.77681732, acc_y: -9.789890289, acc_z: -0.797269166, rot_x: 0.055424199, …}
 6 1684347533713 {id: '6', acc_x: -23.75527, acc_y: -9.789890289, acc_z: -0.809240162, rot_x: 0.056756508, …}
 6 1684347533713 {id: '6', acc_x: -23.75287437, acc_y: -9.794678688, acc_z: -0.806845963, rot_x: 0.05808882, …}
 6 1684347533713 {id: '6', acc_x: -23.76724052, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.057555895, …}
 2 1684347533714 {id: '2', acc_x: 0.033518825, acc_y: 0.316034615, acc_z: 9.574412346, rot_x: -0.022382848, …}
 6 1684347533835 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.811634362, rot_x: 0.057822358, …}
 2 1684347533836 {id: '2', acc_x: 0.035913024, acc_y: 0.320823014, acc_z: 9.572018623, rot_x: -0.022382848, …}
 6 1684347534019 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.794874966, rot_x: 0.057555895, …}
 6 1684347534019 {id: '6', acc_x: -23.76724052, acc_y: -9.797073364, acc_z: -0.794874966, rot_x: 0.056756508, …}
 2 1684347534020 {id: '2', acc_x: 0.035913024, acc_y: 0.316034615, acc_z: 9.588777542, rot_x: -0.029310873, …}
 2 1684347534020 {id: '2', acc_x: 0.019153614, acc_y: 0.308852017, acc_z: 9.576807022, rot_x: -0.03437366, …}
 2 1684347534020 {id: '2', acc_x: 0.033518825, acc_y: 0.313640416, acc_z: 9.579200745, rot_x: -0.033041347, …}
 2 1684347534020 {id: '2', acc_x: 0.033518825, acc_y: 0.320823014, acc_z: 9.593565941, rot_x: -0.027712099, …}
 6 1684347534020 {id: '6', acc_x: -23.7648468, acc_y: -9.799467087, acc_z: -0.804451764, rot_x: 0.056490045, …}
 6 1684347534020 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.055690661, …}
 6 1684347534021 {id: '6', acc_x: -23.75287437, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.05489127, …}
 2 1684347534021 {id: '2', acc_x: 0.038307227, acc_y: 0.328005642, acc_z: 9.579200745, rot_x: -0.026113322, …}
 5 1684347534033 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347534189 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347534190 {id: '6', acc_x: -23.76963425, acc_y: -9.785101891, acc_z: -0.814028561, rot_x: 0.056223582, …}
 3 1684347534220 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347534398 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347534398 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.057555895, …}
 6 1684347534399 {id: '6', acc_x: -23.75766373, acc_y: -9.789890289, acc_z: -0.804451764, rot_x: 0.059687596, …}
 6 1684347534399 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.809240162, rot_x: 0.059154671, …}
 6 1684347534399 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.804451764, rot_x: 0.057822358, …}
 3 1684347534726 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347534726 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347534726 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347534726 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347534726 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347534726 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347534726 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.806845963, rot_x: 0.05595712, …}
 6 1684347534726 {id: '6', acc_x: -23.76963425, acc_y: -9.799467087, acc_z: -0.802057564, rot_x: 0.056756508, …}
 6 1684347534726 {id: '6', acc_x: -23.7648468, acc_y: -9.809044838, acc_z: -0.806845963, rot_x: 0.057555895, …}
 6 1684347534726 {id: '6', acc_x: -23.76724052, acc_y: -9.799467087, acc_z: -0.806845963, rot_x: 0.058888208, …}
 6 1684347534726 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.802057564, rot_x: 0.059421133, …}
 6 1684347534727 {id: '6', acc_x: -23.76005745, acc_y: -9.789890289, acc_z: -0.804451764, rot_x: 0.057822358, …}
 6 1684347534967 {id: '6', acc_x: -23.7648468, acc_y: -9.797073364, acc_z: -0.804451764, rot_x: 0.056490045, …}
 6 1684347534968 {id: '6', acc_x: -23.76245117, acc_y: -9.801861763, acc_z: -0.797269166, rot_x: 0.056756508, …}
 6 1684347534968 {id: '6', acc_x: -23.75287437, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.057022974, …}
 6 1684347534968 {id: '6', acc_x: -23.75766373, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.055157732, …}
 6 1684347534968 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.053558957, …}
 4 1684347534968 {id: '4', acc_x: 36.96647263, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129500762, …}
 6 1684347534969 {id: '6', acc_x: -23.75287437, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.054091886, …}
 4 1684347534972 {id: '4', acc_x: 36.5211525, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128967836, …}
 6 1684347534975 {id: '6', acc_x: -23.76005745, acc_y: -9.789890289, acc_z: -0.806845963, rot_x: 0.055157732, …}
 4 1684347535032 {id: '4', acc_x: 35.79810333, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128967836, …}
 6 1684347535037 {id: '6', acc_x: -23.75766373, acc_y: -9.799467087, acc_z: -0.811634362, rot_x: 0.056223582, …}
 2 1684347535058 {id: '2', acc_x: 0.045489833, acc_y: 0.313640416, acc_z: 9.583989143, rot_x: -0.022382848, …}
 5 1684347535082 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535084 {id: '6', acc_x: -23.75048065, acc_y: -9.801861763, acc_z: -0.825999558, rot_x: 0.056223582, …}
 5 1684347535142 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535142 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.821211159, rot_x: 0.053292494, …}
 3 1684347535160 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535195 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.81642276, rot_x: 0.050627869, …}
 3 1684347535218 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535249 {id: '6', acc_x: -23.76005745, acc_y: -9.789890289, acc_z: -0.809240162, rot_x: 0.049828485, …}
 3 1684347535269 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535306 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.81642276, rot_x: 0.051160797, …}
 3 1684347535336 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535361 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.053558957, …}
 4 1684347535373 {id: '4', acc_x: 36.42538452, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129500762, …}
 2 1684347535400 {id: '2', acc_x: 0.067037649, acc_y: 0.311246216, acc_z: 9.574412346, rot_x: -0.025580399, …}
 6 1684347535414 {id: '6', acc_x: -23.75287437, acc_y: -9.797073364, acc_z: -0.811634362, rot_x: 0.054091886, …}
 2 1684347535455 {id: '2', acc_x: 0.062249243, acc_y: 0.311246216, acc_z: 9.583989143, rot_x: -0.022915773, …}
 6 1684347535474 {id: '6', acc_x: -23.74808693, acc_y: -9.806650162, acc_z: -0.835576415, rot_x: 0.05249311, …}
 5 1684347535480 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535525 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.814028561, rot_x: 0.049295556, …}
 5 1684347535535 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535579 {id: '6', acc_x: -23.7744236, acc_y: -9.792284966, acc_z: -0.809240162, rot_x: 0.047430322, …}
 5 1684347535591 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535634 {id: '6', acc_x: -23.77921104, acc_y: -9.792284966, acc_z: -0.804451764, rot_x: 0.049029093, …}
 5 1684347535650 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347535678 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347535689 {id: '6', acc_x: -23.76963425, acc_y: -9.797073364, acc_z: -0.830788016, rot_x: 0.050627869, …}
 4 1684347535723 {id: '4', acc_x: 35.30729294, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 6 1684347535745 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.821211159, rot_x: 0.050627869, …}
 4 1684347535776 {id: '4', acc_x: 35.59938431, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 6 1684347535799 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.814028561, rot_x: 0.049029093, …}
 2 1684347535810 {id: '2', acc_x: 0.071826048, acc_y: 0.306457818, acc_z: 9.579200745, rot_x: -0.019185297, …}
 6 1684347535879 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.809240162, rot_x: 0.048762634, …}
 2 1684347535879 {id: '2', acc_x: 0.071826048, acc_y: 0.318428814, acc_z: 9.591172218, rot_x: -0.022116385, …}
 6 1684347535912 {id: '6', acc_x: -23.77202797, acc_y: -9.775525093, acc_z: -0.830788016, rot_x: 0.051160797, …}
 2 1684347535927 {id: '2', acc_x: 0.067037649, acc_y: 0.306457818, acc_z: 9.579200745, rot_x: -0.023981623, …}
 6 1684347535965 {id: '6', acc_x: -23.76963425, acc_y: -9.789890289, acc_z: -0.81881696, rot_x: 0.053292494, …}
 2 1684347535979 {id: '2', acc_x: 0.067037649, acc_y: 0.323217243, acc_z: 9.569623947, rot_x: -0.022116385, …}
 5 1684347535994 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347536018 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536024 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.81881696, rot_x: 0.054091886, …}
 3 1684347536080 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536081 {id: '6', acc_x: -23.76963425, acc_y: -9.799467087, acc_z: -0.806845963, rot_x: 0.053292494, …}
 4 1684347536120 {id: '4', acc_x: 35.69036484, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126036748, …}
 6 1684347536132 {id: '6', acc_x: -23.77202797, acc_y: -9.792284966, acc_z: -0.828393817, rot_x: 0.051160797, …}
 4 1684347536177 {id: '4', acc_x: 35.70233536, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 6 1684347536184 {id: '6', acc_x: -23.79118156, acc_y: -9.792284966, acc_z: -0.809240162, rot_x: 0.051693719, …}
 4 1684347536236 {id: '4', acc_x: 35.41503143, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125237361, …}
 6 1684347536240 {id: '6', acc_x: -23.77202797, acc_y: -9.797073364, acc_z: -0.81881696, rot_x: 0.053292494, …}
 4 1684347536289 {id: '4', acc_x: 35.83162308, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 6 1684347536295 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.81881696, rot_x: 0.05489127, …}
 5 1684347536344 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536349 {id: '6', acc_x: -23.76005745, acc_y: -9.787496567, acc_z: -0.828393817, rot_x: 0.055690661, …}
 5 1684347536402 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536403 {id: '6', acc_x: -23.75766373, acc_y: -9.789890289, acc_z: -0.828393817, rot_x: 0.055424199, …}
 3 1684347536417 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536471 {id: '6', acc_x: -23.77202797, acc_y: -9.797073364, acc_z: -0.81881696, rot_x: 0.055157732, …}
 3 1684347536473 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536516 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.828393817, rot_x: 0.05489127, …}
 3 1684347536527 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536579 {id: '6', acc_x: -23.7744236, acc_y: -9.799467087, acc_z: -0.825999558, rot_x: 0.054358348, …}
 3 1684347536584 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536626 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.828393817, rot_x: 0.055690661, …}
 4 1684347536639 {id: '4', acc_x: 35.35517502, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12230628, …}
 6 1684347536680 {id: '6', acc_x: -23.76005745, acc_y: -9.787496567, acc_z: -0.825999558, rot_x: 0.057289433, …}
 4 1684347536695 {id: '4', acc_x: 35.39827347, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.122839205, …}
 6 1684347536734 {id: '6', acc_x: -23.7744236, acc_y: -9.799467087, acc_z: -0.81881696, rot_x: 0.059687596, …}
 5 1684347536740 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536795 {id: '6', acc_x: -23.77202797, acc_y: -9.792284966, acc_z: -0.814028561, rot_x: 0.059154671, …}
 5 1684347536796 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536844 {id: '6', acc_x: -23.76005745, acc_y: -9.787496567, acc_z: -0.825999558, rot_x: 0.057022974, …}
 5 1684347536848 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536902 {id: '6', acc_x: -23.75766373, acc_y: -9.789890289, acc_z: -0.823605359, rot_x: 0.055690661, …}
 5 1684347536912 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347536940 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347536956 {id: '6', acc_x: -23.76245117, acc_y: -9.789890289, acc_z: -0.828393817, rot_x: 0.057022974, …}
 2 1684347536959 {id: '2', acc_x: 0.033518825, acc_y: 0.313640416, acc_z: 9.593565941, rot_x: -0.031709034, …}
 6 1684347537009 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.837970614, rot_x: 0.059154671, …}
 2 1684347537010 {id: '2', acc_x: 0.026336219, acc_y: 0.318428814, acc_z: 9.567230225, rot_x: -0.02904441, …}
 4 1684347537037 {id: '4', acc_x: 35.46530914, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123638593, …}
 6 1684347537066 {id: '6', acc_x: -23.75527, acc_y: -9.797073364, acc_z: -0.845153213, rot_x: 0.060220521, …}
 4 1684347537093 {id: '4', acc_x: 36.61692047, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124171518, …}
 6 1684347537119 {id: '6', acc_x: -23.75287437, acc_y: -9.789890289, acc_z: -0.833182216, rot_x: 0.058888208, …}
 4 1684347537148 {id: '4', acc_x: 36.70071793, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123638593, …}
 6 1684347537178 {id: '6', acc_x: -23.76005745, acc_y: -9.81143856, acc_z: -0.835576415, rot_x: 0.056756508, …}
 4 1684347537204 {id: '4', acc_x: 37.06942368, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12337213, …}
 6 1684347537232 {id: '6', acc_x: -23.75048065, acc_y: -9.789890289, acc_z: -0.840364814, rot_x: 0.056756508, …}
 5 1684347537258 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537283 {id: '6', acc_x: -23.74569321, acc_y: -9.789890289, acc_z: -0.823605359, rot_x: 0.05808882, …}
 3 1684347537292 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537349 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.830788016, rot_x: 0.059687596, …}
 3 1684347537349 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347537362 {id: '2', acc_x: 0.02873042, acc_y: 0.330399841, acc_z: 9.58638382, rot_x: -0.03011026, …}
 6 1684347537393 {id: '6', acc_x: -23.77202797, acc_y: -9.792284966, acc_z: -0.81881696, rot_x: 0.057555895, …}
 2 1684347537420 {id: '2', acc_x: 0.02873042, acc_y: 0.323217243, acc_z: 9.579200745, rot_x: -0.029310873, …}
 6 1684347537464 {id: '6', acc_x: -23.7648468, acc_y: -9.797073364, acc_z: -0.835576415, rot_x: 0.053825419, …}
 2 1684347537472 {id: '2', acc_x: 0.02873042, acc_y: 0.320823014, acc_z: 9.572018623, rot_x: -0.027179174, …}
 6 1684347537516 {id: '6', acc_x: -23.75766373, acc_y: -9.782708168, acc_z: -0.833182216, rot_x: 0.052759573, …}
 2 1684347537536 {id: '2', acc_x: 0.031124622, acc_y: 0.316034615, acc_z: 9.581595421, rot_x: -0.026113322, …}
 4 1684347537560 {id: '4', acc_x: 36.49242401, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 6 1684347537560 {id: '6', acc_x: -23.76245117, acc_y: -9.789890289, acc_z: -0.81881696, rot_x: 0.055690661, …}
 5 1684347537606 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537614 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.825999558, rot_x: 0.059421133, …}
 5 1684347537664 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537673 {id: '6', acc_x: -23.75287437, acc_y: -9.804255486, acc_z: -0.81881696, rot_x: 0.058888208, …}
 3 1684347537688 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537726 {id: '6', acc_x: -23.76724052, acc_y: -9.801861763, acc_z: -0.823605359, rot_x: 0.055157732, …}
 3 1684347537752 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537781 {id: '6', acc_x: -23.76245117, acc_y: -9.801861763, acc_z: -0.830788016, rot_x: 0.05142726, …}
 3 1684347537811 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537839 {id: '6', acc_x: -23.75287437, acc_y: -9.797073364, acc_z: -0.821211159, rot_x: 0.050894335, …}
 3 1684347537859 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347537889 {id: '6', acc_x: -23.75048065, acc_y: -9.780313492, acc_z: -0.835576415, rot_x: 0.053026035, …}
