-5.901707172, 0.81642276, 9.284713745, 0.956866801, -1.038137794, 0.136695251
-7.122750282, 0.407014281, 4.527435303, 1.948906541, -0.132698312, -0.341604888
-7.54891777, 1.956062794, 4.553771496, 0.862006128, -0.507611036, 0.039169986
-6.612784863, 1.78368032, 5.657498837, 0.571828485, -0.687206745, 0.031176111
-6.610390663, 0.955286503, 5.664681435, 0.201179162, -0.119908117, -0.158545166
-6.890512466, 2.30561614, 5.343858242, -0.1854579, 0.011457887, -0.064483918
-6.677428722, 2.355894566, 5.691017628, -0.402091891, -0.052759573, 0.263264924
-6.639121532, 2.183511972, 5.612008572, -0.211304754, -0.003996937, 0.147886679
-6.823474884, 1.400607944, 5.779603004, -0.283782542, -0.06981317, 0.042900458
-8.001421928, 1.285686255, 5.789179802, -0.571295559, -0.009059724, 0.322153151
-6.785167694, 2.248155355, 4.924872875, -0.923026085, -0.414082706, 1.056523681
-5.008669853, 4.450820923, 7.268796444, -1.282750368, -0.390101075, 1.895347595
-4.034229755, 3.500322819, 6.847416878, 0.587549806, 0.460980088, 0.314425707
-5.252878666, 4.220977783, 6.641515732, 0.734370589, 0.434067398, -0.504679918
-5.997475147, 1.316810966, 5.231330872, 0.784998477, 0.314159274, -1.232388973
-7.39808321, 1.37666595, 5.499481201, 0.22702603, 0.019451762, -1.048529863
-6.299144745, 1.889025092, 5.767632008, 0.175332308, 0.007993874, -0.68560797
-6.133944988, 1.745373011, 5.877765179, -0.725843847, 0.063684531, -0.981114864
-6.811503887, 1.201889277, 5.849034786, -1.47407043, 0.020784073, -0.740499258
-7.072471619, 0.725443125, 5.592854977, -1.000300169, 0.133764163, -0.477767229
-7.259219646, -0.40940848, 5.767632008, -0.161742732, 0.035972435, -0.285381317
-6.672640324, -0.770932972, 5.789179802, -0.237950996, 0.065016843, -0.199846849
-7.465120792, 0.442927301, 5.664681435, -0.156679943, 0.044765696, -0.18599081
-6.708553314, 0.299275219, 5.837063789, 0.108716697, 0.023448698, -0.003464012
-6.624756336, -0.222660765, 5.837063789, 0.005862175, 0.018385911, 0.009326187
-6.603208065, -0.502782345, 5.844246387, -0.161476254, -0.076208271, 0.123905048
-6.148310184, 0.090979666, 5.899312973, -0.195849925, -0.167871356, 0.200113311
-6.610390663, -0.459686726, 6.054935932, -0.079139359, -0.319222063, 0.191852987
-6.256049156, 0.452504128, 6.272808552, -0.054091886, -0.364254236, 0.545981586
-6.663063526, 0.785298169, 6.330269337, -0.131898925, -0.254738122, 0.334410399
-5.786785603, 0.385466486, 6.452373505, -0.068480857, -0.251540571, 0.065016843
-5.176264286, 0.44532153, 6.212953568, -0.069546707, -0.45911485, -0.025313934
-1.079784989, -0.660799682, 8.128314972, 0.074875958, -0.714385927, -0.31895557
0.143652096, -0.330399841, 7.762001991, -0.094061248, -0.684808552, -0.580355287
0.464475125, 0.158017308, 8.030152321, -0.107384384, -0.607534468, -0.045565084
0.629675031, -0.174776718, 8.73404789, -0.013323124, -0.856676877, 0.119908117
2.011129379, -0.533906996, 9.493009567, -0.015721286, -0.824967802, -0.022382848
1.675941229, -0.751779318, 10.36928749, -0.081004597, -1.012557387, 0.017053599
0.995987892, -0.569819987, 11.15219116, -0.079139359, -1.126869917, -0.033041347
1.508347034, -0.050278235, 12.28704357, -0.071145482, -1.264897346, -0.038903523
1.053448796, -0.232237563, 12.98136139, -0.055424199, -1.441029072, -0.074076563
1.029506683, 0.059855044, 13.9055233, -0.048762634, -1.457016945, -0.083402753
0.430956304, -0.229843363, 14.32929707, -0.016520673, -1.537755013, -0.163607955
0.428562105, -0.141257897, 14.82010841, -0.05489127, -1.471672297, -0.172667682
-0.112527482, -0.265756398, 14.70518684, -0.075142421, -1.481264949, -0.084202148
0.624886632, -0.033518825, 14.81532001, -0.048229709, -1.399993777, -0.236618683
0.150834709, 0.057460841, 14.41069984, 0.019185297, -1.45541811, -0.250741184
-0.301669419, 0.153228909, 13.85763931, 0.087666154, -1.346434832, -0.211304754
-0.9648633, 0.064643443, 13.04361057, 0.075142421, -1.245179176, -0.211304754
-0.447715729, -0.052672438, 12.19366932, 0.050894335, -1.028278708, -0.193451747
-0.790086567, 0.122104287, 11.16176796, 0.107384384, -0.963794768, -0.493754983
-0.677559078, 0.019153614, 10.25436592, 0.088732004, -0.757552803, -0.204909652
-0.624886632, -0.172382519, 9.44512558, 0.082869835, -0.645905018, -0.098591112
-0.751779318, -0.191536129, 8.614337921, 0.050894335, -0.488425732, 0.075941809
-0.215478152, -0.344765037, 8.092401505, 0.00106585, -0.331212848, 0.104453288
-0.521935999, -0.40940848, 7.527369976, -0.043966308, -0.254205197, 0.050894335
-0.66798228, -0.253785372, 7.266402245, -0.062352221, -0.098324656, 0.039169986
-0.699106872, -0.248996973, 7.266402245, -0.063684531, 0.040502299, 0.08233691
-0.725443125, -0.270544797, 7.364564419, -0.03011026, 0.161476254, 0.128434911
-0.48362875, -0.215478152, 7.809885979, -0.05142726, 0.337874413, 0.359990805
-0.392649084, -0.124498487, 8.353369713, -0.057822358, 0.459647775, 0.330147028
-0.533906996, -0.01436521, 9.006986618, -0.031975497, 0.585151613, 0.30856356
-0.541089594, -0.047884032, 9.904812813, -0.002398162, 0.731972396, 0.292309314
-1.163581967, 0.023942016, 10.75714779, 0.053825419, 0.865470171, 0.24674426
-0.869095206, -0.033518825, 11.79383755, -0.003996937, 1.111148596, 0.189454809
-1.108515382, 0.069431849, 12.73475838, -0.03757121, 1.295007586, 0.139892802
-0.797269166, 0.210689753, 13.77384281, 0.042633995, 1.440762639, 0.10285452
-0.78050977, 0.009576807, 14.53519821, 0.021050537, 1.512441039, 0.08233691
-0.222660765, -0.138863698, 15.00925064, -0.02051761, 1.637678385, 0.032774884
-0.402225882, -0.318428814, 15.31091976, -0.02904441, 1.687773347, -0.01385605
0.536301196, -0.354341865, 15.32767963, -0.056756508, 1.705093384, -0.005062787
1.067813993, -0.299275219, 14.89432907, 0.012523737, 1.593445539, 0.117776416
